device,kernel_size,in_ch,out_ch,batch_size,input_resolution,precision,groups_mode,latency_median_ms,latency_mean_ms,latency_std_ms,n,cudnn_kernel_name
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,8.0,64.0,fp32,dense,0.2726626396179199,0.2726626396179199,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,8.0,64.0,fp32,depthwise,0.0464475154876709,0.0464475154876709,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,8.0,128.0,fp32,dense,0.3446650505065918,0.3446650505065918,,1,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,8.0,128.0,fp32,depthwise,0.17818093299865723,0.17818093299865723,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,64.0,64.0,fp32,dense,1.0145831108093262,1.0145831108093262,,1,_5x_cudnn_ampere_scudnn_128x32_relu_small_nn_v1
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,64.0,64.0,fp32,depthwise,0.36754846572875977,0.36754846572875977,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,64.0,128.0,fp32,dense,4.200758934020996,4.200758934020996,,1,_5x_cudnn_ampere_scudnn_128x32_relu_small_nn_v1
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,16.0,16.0,64.0,128.0,fp32,depthwise,1.5163850784301758,1.5163850784301758,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,64.0,fp32,dense,0.04851102828979492,0.04851102828979492,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,64.0,fp32,depthwise,0.01385807991027832,0.01385807991027832,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,64.0,fp32_cpu,dense,0.49471020698547363,0.49471020698547363,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,64.0,fp32_cpu,depthwise,0.12444496154785156,0.12444496154785156,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,64.0,int8,dense,0.47534942626953125,0.47534942626953125,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,64.0,int8,depthwise,0.2133035659790039,0.2133035659790039,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,128.0,fp32,dense,0.15218377113342285,0.15218377113342285,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,1.0,128.0,fp32,depthwise,0.04638791084289551,0.04638791084289551,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,8.0,64.0,fp32,dense,0.27565598487854004,0.27565598487854004,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,8.0,64.0,fp32,depthwise,0.08992671966552734,0.08992671966552734,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,8.0,128.0,fp32,dense,1.0707592964172363,1.0707592964172363,,1,_5x_cudnn_ampere_scudnn_128x32_relu_small_nn_v1
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,8.0,128.0,fp32,depthwise,0.37009358406066895,0.37009358406066895,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,64.0,64.0,fp32,dense,2.175157070159912,2.175157070159912,,1,_5x_cudnn_ampere_scudnn_128x32_relu_small_nn_v1
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,64.0,64.0,fp32,depthwise,0.7660841941833496,0.7660841941833496,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,64.0,128.0,fp32,dense,8.688205480575562,8.688205480575562,,1,_5x_cudnn_ampere_scudnn_128x32_relu_small_nn_v1
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,32.0,32.0,64.0,128.0,fp32,depthwise,3.0521762371063232,3.0521762371063232,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,64.0,fp32,dense,0.08256316184997559,0.08256316184997559,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,64.0,fp32,depthwise,0.024031400680541992,0.024031400680541992,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,64.0,fp32_cpu,dense,1.746513843536377,1.746513843536377,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,64.0,fp32_cpu,depthwise,0.16216158866882324,0.16216158866882324,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,64.0,int8,dense,1.4389872550964355,1.4389872550964355,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,64.0,int8,depthwise,0.286635160446167,0.286635160446167,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,128.0,fp32,dense,0.5361151695251465,0.5361151695251465,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,1.0,128.0,fp32,depthwise,0.08962512016296387,0.08962512016296387,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,8.0,64.0,fp32,dense,0.5790984630584717,0.5790984630584717,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,8.0,64.0,fp32,depthwise,0.1780843734741211,0.1780843734741211,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,8.0,128.0,fp32,dense,2.46238112449646,2.46238112449646,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,8.0,128.0,fp32,depthwise,0.7683134078979492,0.7683134078979492,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,64.0,64.0,fp32,dense,5.248032808303833,5.248032808303833,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,64.0,64.0,fp32,depthwise,1.510927677154541,1.510927677154541,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,64.0,128.0,fp32,dense,20.98033308982849,20.98033308982849,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,64.0,64.0,64.0,128.0,fp32,depthwise,6.1591291427612305,6.1591291427612305,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,64.0,fp32,dense,0.2833986282348633,0.2833986282348633,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,64.0,fp32,depthwise,0.04672527313232422,0.04672527313232422,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,64.0,fp32_cpu,dense,6.784622669219971,6.784622669219971,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,64.0,fp32_cpu,depthwise,0.21947383880615234,0.21947383880615234,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,64.0,int8,dense,5.529894828796387,5.529894828796387,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,64.0,int8,depthwise,0.33719658851623535,0.33719658851623535,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,128.0,fp32,dense,1.0935616493225098,1.0935616493225098,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,1.0,128.0,fp32,depthwise,0.17764806747436523,0.17764806747436523,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,8.0,64.0,fp32,dense,2.0769286155700684,2.0769286155700684,,1,ampere_sgemm_128x128_nn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,8.0,64.0,fp32,depthwise,0.363389253616333,0.363389253616333,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,8.0,128.0,fp32,dense,7.954322099685669,7.954322099685669,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,8.0,128.0,fp32,depthwise,1.5181028842926025,1.5181028842926025,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,64.0,64.0,fp32,dense,15.91275691986084,15.91275691986084,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,64.0,64.0,fp32,depthwise,3.038206100463867,3.038206100463867,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,64.0,128.0,fp32,dense,63.21425795555115,63.21425795555115,,1,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,5.0,128.0,128.0,64.0,128.0,fp32,depthwise,12.350972890853882,12.350972890853882,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel<5, float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,64.0,fp32,dense,0.08147716522216797,0.08147716522216797,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,64.0,fp32,depthwise,0.013232231140136719,0.013232231140136719,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,64.0,fp32_cpu,dense,0.2533531188964844,0.2533531188964844,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,64.0,fp32_cpu,depthwise,0.09396076202392578,0.09396076202392578,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,64.0,int8,dense,0.3093254566192627,0.3093254566192627,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,64.0,int8,depthwise,0.18891215324401855,0.18891215324401855,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,128.0,fp32,dense,0.2728879451751709,0.2728879451751709,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,1.0,128.0,fp32,depthwise,0.043931007385253906,0.043931007385253906,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,8.0,64.0,fp32,dense,0.4982173442840576,0.4982173442840576,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,8.0,64.0,fp32,depthwise,0.08627891540527344,0.08627891540527344,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,8.0,128.0,fp32,dense,2.2221875190734863,2.2221875190734863,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
